,id,mnthborn,yearborn,age,electric,radio,tv,bicycle,educ,ceb,agefbrth,children,knowmeth,usemeth,monthfm,yearfm,agefm,idlnchld,heduc,agesq,urban,urb_educ,spirit,protest,catholic,frsthalf,educ0,evermarr
2407,2408,8,63,25,0,0,0,0,9,2,17,1,1,1,0,0,0,4,0,625,1,9,0,0,0,0,0,0
2408,2409,9,67,20,0,1,0,0,10,1,18,1,1,1,0,0,0,2,0,400,1,10,0,0,0,0,0,0
2410,2411,1,53,35,0,1,0,0,0,4,21,4,1,0,0,0,0,4,0,1225,1,0,0,1,0,1,1,0
2411,2412,6,58,30,0,1,0,1,5,2,19,2,1,1,0,0,0,2,0,900,1,5,0,0,1,1,0,0
2412,2413,6,62,26,0,1,0,1,6,2,21,2,1,1,7,84,22,2,0,676,1,6,0,0,1,1,0,1
2414,2415,9,67,20,0,1,0,1,7,1,18,1,1,1,7,84,16,1,7,400,1,7,0,0,0,0,0,1
2415,2416,1,51,37,0,1,0,1,0,4,19,4,1,1,0,0,0,2,0,1369,1,0,1,0,0,1,1,0
2417,2418,11,66,21,0,1,0,1,10,1,19,1,1,1,0,0,0,2,0,441,1,10,0,1,0,0,0,0
2418,2419,10,55,32,0,1,0,0,7,4,20,4,1,1,0,0,0,4,0,1024,1,7,1,0,0,0,0,0
2419,2420,3,60,28,0,1,0,0,10,2,17,2,1,1,0,0,0,4,0,784,1,10,1,0,0,1,0,0
2420,2421,11,63,24,0,1,0,0,10,1,20,1,1,1,0,0,0,1,0,576,1,10,1,0,0,0,0,0
2423,2424,10,54,33,0,1,0,0,7,2,20,2,1,1,0,0,0,2,0,1089,1,7,0,1,0,0,0,0
2424,2425,4,62,26,0,1,0,0,7,1,20,1,1,1,0,0,0,6,0,676,1,7,1,0,0,1,0,0
2425,2426,5,69,19,0,1,0,0,10,1,18,1,1,0,0,0,0,2,0,361,1,10,0,0,0,1,0,0
2427,2428,9,63,24,0,1,0,0,10,1,18,1,1,1,0,0,0,4,0,576,1,10,1,0,0,0,0,0
2428,2429,1,58,30,0,1,0,1,7,2,23,2,1,1,0,0,0,2,0,900,1,7,0,1,0,1,0,0
2432,2433,6,62,26,0,1,0,0,10,2,18,2,1,1,5,79,16,5,10,676,1,10,1,0,0,1,0,1
2433,2434,9,56,31,0,1,0,1,10,2,22,2,1,1,0,0,0,3,0,961,1,10,0,0,0,0,0,0
2434,2435,6,62,26,0,1,0,1,7,2,15,2,1,0,0,0,0,3,0,676,1,7,0,0,0,1,0,0
2435,2436,7,54,34,0,1,1,1,10,3,21,3,1,1,5,78,23,2,4,1156,1,10,0,0,0,0,0,1
2437,2438,8,47,41,1,1,0,0,10,8,22,7,1,1,8,75,28,0,6,1681,1,10,0,1,0,0,0,1
2438,2439,1,39,49,0,1,0,0,4,1,17,1,1,0,7,66,27,5,6,2401,1,4,0,1,0,1,0,1
2439,2440,12,66,21,0,1,0,1,7,2,17,1,1,1,0,0,0,4,0,441,1,7,0,0,0,0,0,0
2440,2441,7,62,26,0,1,0,0,12,1,23,1,1,1,0,0,0,2,0,676,1,12,1,0,0,0,0,0
2441,2442,1,66,22,0,1,0,0,10,2,19,2,1,1,0,0,0,2,0,484,1,10,0,1,0,1,0,0
2442,2443,5,67,21,0,1,0,0,10,1,19,1,1,1,0,0,0,4,0,441,1,10,0,0,0,1,0,0
2443,2444,8,65,23,0,1,0,1,10,1,20,1,1,1,0,0,0,4,0,529,1,10,1,0,0,0,0,0
2446,2447,3,51,37,0,1,0,0,7,3,21,3,1,1,5,69,18,4,10,1369,1,7,0,0,1,1,0,1
2448,2449,2,54,34,0,0,0,0,0,4,17,4,1,1,0,0,0,4,0,1156,1,0,0,0,0,1,1,0
2452,2453,7,51,37,0,1,0,0,0,4,20,3,1,1,11,72,21,0,0,1369,1,0,0,0,0,0,1,1
2455,2456,9,49,38,0,1,0,0,7,2,19,2,1,1,0,0,0,4,0,1444,1,7,0,1,0,0,0,0
2456,2457,9,57,31,1,1,1,0,14,2,22,2,1,0,5,78,20,2,13,961,0,0,0,0,0,0,0,1
2460,2461,9,58,30,1,1,1,0,17,1,25,1,1,1,12,86,28,3,15,900,0,0,0,1,0,0,0,1
2461,2462,7,49,39,1,1,1,0,17,2,26,2,1,1,4,65,15,4,17,1521,0,0,0,1,0,0,0,1
2466,2467,6,56,32,0,1,0,0,10,3,19,3,1,1,11,73,17,4,5,1024,0,0,0,1,0,1,0,1
2467,2468,3,56,32,0,0,0,0,0,1,18,1,1,1,11,79,23,6,0,1024,0,0,0,1,0,1,1,1
2468,2469,3,60,28,0,0,0,0,0,4,20,4,1,1,0,0,0,4,0,784,0,0,0,1,0,1,1,0
2469,2470,3,48,40,0,1,0,0,5,2,18,2,1,1,11,78,30,6,6,1600,0,0,0,1,0,1,0,1
2470,2471,1,44,44,0,0,0,0,2,1,20,1,1,0,0,0,0,4,0,1936,0,0,1,0,0,1,0,0
2472,2473,5,71,17,0,0,0,0,8,1,15,1,1,1,0,0,0,4,0,289,0,0,0,0,1,1,0,0
2474,2475,12,51,36,0,1,0,0,0,3,20,2,1,0,0,0,0,4,0,1296,0,0,1,0,0,0,1,0
2475,2476,2,42,46,0,1,0,0,0,11,18,10,1,0,1,60,17,10,0,2116,0,0,1,0,0,1,1,1
2476,2477,6,65,23,0,1,0,0,5,1,21,1,1,1,0,0,0,8,0,529,0,0,1,0,0,1,0,0
2477,2478,4,63,25,0,1,0,0,7,2,19,2,1,1,0,0,0,6,0,625,0,0,1,0,0,1,0,0
2479,2480,6,64,24,0,1,0,0,4,3,18,3,1,1,0,0,0,4,0,576,0,0,1,0,0,1,0,0
2481,2482,3,65,23,0,1,0,0,7,1,19,1,1,1,0,0,0,5,0,529,0,0,0,0,1,1,0,0
2482,2483,3,67,21,1,0,0,0,7,1,17,1,1,1,0,0,0,4,0,441,0,0,0,0,1,1,0,0
2483,2484,6,39,49,0,1,0,0,5,9,24,8,1,1,12,62,23,8,0,2401,0,0,0,0,1,1,0,1
2484,2485,10,68,20,0,1,0,0,7,1,19,1,1,1,0,0,0,1,0,400,0,0,0,1,0,0,0,0
2485,2486,3,58,30,0,0,0,0,4,4,16,3,1,1,0,0,0,4,0,900,0,0,0,1,0,1,0,0
2486,2487,3,44,44,0,1,0,0,2,10,19,10,1,1,1,62,17,6,0,1936,0,0,0,0,1,1,0,1
2488,2489,11,67,20,0,1,0,1,7,2,18,2,1,1,0,0,0,3,0,400,0,0,0,0,1,0,0,0
2490,2491,2,43,45,0,1,0,0,3,6,17,4,1,0,12,61,18,10,12,2025,0,0,1,0,0,1,0,1
2491,2492,6,47,41,0,1,0,1,2,6,20,6,1,1,5,69,21,6,2,1681,0,0,0,0,1,1,0,1
2492,2493,9,67,21,0,1,0,1,7,2,18,1,1,1,0,0,0,4,0,441,0,0,0,0,1,0,0,0
2493,2494,6,40,48,0,1,0,0,12,2,28,2,1,1,0,0,0,6,0,2304,0,0,0,0,1,1,0,0
2494,2495,5,47,41,0,0,0,0,7,2,20,2,1,1,1,67,19,7,7,1681,0,0,1,0,0,1,0,1
2495,2496,8,68,20,0,1,0,0,10,1,19,1,1,1,0,0,0,4,0,400,0,0,0,0,1,0,0,0
2496,2497,2,46,42,0,1,0,0,2,4,16,3,1,0,2,82,36,5,0,1764,0,0,1,0,0,1,0,1
2498,2499,2,62,26,0,0,0,0,0,3,14,3,1,1,1,75,12,7,0,676,0,0,0,0,1,1,1,1
2499,2500,9,69,19,0,1,0,0,6,3,14,2,1,1,0,0,0,4,0,361,0,0,0,0,1,0,0,0
2500,2501,1,47,41,0,0,0,0,0,3,21,3,1,1,0,0,0,4,0,1681,0,0,0,0,0,1,1,0
2501,2502,9,61,26,0,1,0,0,7,1,21,1,1,1,0,0,0,6,0,676,0,0,1,0,0,0,0,0
2502,2503,3,67,21,0,1,0,1,7,1,18,1,1,1,0,0,0,4,0,441,0,0,1,0,0,1,0,0
2503,2504,8,56,32,0,0,0,0,0,1,29,1,1,0,4,76,19,8,0,1024,0,0,1,0,0,0,1,1
2505,2506,11,41,46,1,1,0,1,15,2,21,2,1,1,11,62,21,2,18,2116,0,0,0,0,0,0,0,1
2507,2508,6,47,41,1,1,1,1,15,1,25,1,1,1,1,69,21,1,16,1681,0,0,0,0,0,1,0,1
2508,2509,9,51,36,1,1,1,1,15,4,20,4,1,1,2,72,20,4,16,1296,0,0,0,1,0,0,0,1
2509,2510,3,59,29,1,1,1,1,16,1,27,1,1,1,8,85,26,4,18,841,0,0,0,0,1,1,0,1
2511,2512,2,59,29,0,1,0,1,0,8,16,7,1,1,3,74,15,6,0,841,0,0,1,0,0,1,1,1
2512,2513,5,56,32,0,1,0,0,9,5,19,5,1,1,5,75,19,3,0,1024,0,0,0,1,0,1,0,1
2513,2514,10,54,33,0,0,0,0,0,3,20,3,1,0,9,72,17,8,0,1089,0,0,1,0,0,0,1,1
2514,2515,12,53,34,0,1,0,1,0,5,16,4,1,1,12,75,22,5,0,1156,0,0,0,0,1,0,1,1
2516,2517,6,49,39,0,1,0,0,7,10,19,9,1,1,2,70,20,5,0,1521,0,0,1,0,0,1,0,1
2517,2518,1,70,18,0,1,0,0,7,1,18,1,1,0,5,87,17,5,0,324,0,0,1,0,0,1,0,1
2518,2519,3,50,38,1,1,0,1,12,4,22,3,1,1,2,72,21,4,16,1444,0,0,0,1,0,1,0,1
2519,2520,3,63,25,0,1,0,1,7,2,21,2,1,0,0,0,0,0,0,625,0,0,1,0,0,1,0,0
2522,2523,1,53,35,0,0,0,0,0,7,15,7,1,0,9,66,13,8,3,1225,0,0,0,0,0,1,1,1
2524,2525,5,70,18,0,0,0,0,0,1,17,1,1,0,0,0,0,2,0,324,0,0,0,0,0,1,1,0
2525,2526,3,55,33,0,0,0,0,0,6,15,6,0,0,12,70,15,4,0,1089,0,0,0,0,0,1,1,1
2526,2527,7,61,27,0,0,0,0,0,5,16,3,0,0,0,0,0,1,0,729,0,0,0,0,0,0,1,0
2527,2528,5,64,24,0,0,0,0,0,3,16,3,0,0,0,0,0,10,0,576,0,0,0,0,0,1,1,0
2528,2529,12,57,30,0,0,0,0,2,3,16,3,1,1,0,0,0,6,0,900,0,0,1,0,0,0,0,0
2529,2530,9,38,49,0,0,0,0,0,6,30,5,1,0,12,56,18,6,0,2401,0,0,0,0,0,0,1,1
2530,2531,10,46,41,0,1,0,0,10,8,17,6,1,1,1,62,15,8,16,1681,0,0,1,0,0,0,0,1
2532,2533,11,63,24,0,1,0,1,5,3,15,3,1,0,7,83,19,4,0,576,0,0,0,0,0,0,0,1
2533,2534,10,58,29,0,1,0,1,5,5,18,5,1,0,2,78,19,4,0,841,0,0,1,0,0,0,0,1
2534,2535,8,60,28,0,1,0,0,9,4,17,4,1,1,7,79,18,8,6,784,0,0,0,1,0,0,0,1
2535,2536,9,61,26,0,1,0,0,13,2,23,2,1,1,0,0,0,3,0,676,0,0,1,0,0,0,0,0
2536,2537,10,41,46,0,0,0,0,2,5,17,4,1,0,12,63,22,10,0,2116,0,0,0,0,0,0,0,1
2537,2538,5,60,28,0,1,0,0,0,6,14,6,1,1,7,72,12,4,0,784,0,0,0,0,0,1,1,1
2538,2539,7,64,24,0,0,0,1,0,4,18,3,1,1,0,0,0,0,0,576,0,0,0,0,0,0,1,0
2539,2540,6,62,26,0,0,0,0,0,3,19,2,1,1,7,86,24,6,0,676,0,0,1,0,0,1,1,1
2540,2541,3,64,24,0,1,0,0,7,1,21,1,1,1,0,0,0,1,0,576,0,0,0,0,0,1,0,0
2541,2542,8,67,21,0,1,0,0,7,1,18,1,1,1,0,0,0,6,0,441,0,0,1,0,0,0,0,0
2542,2543,9,61,26,0,0,0,1,7,1,20,1,1,1,0,0,0,4,0,676,0,0,0,0,0,0,0,0
2543,2544,10,69,18,0,1,0,1,8,1,16,1,1,1,0,0,0,4,0,324,0,0,0,0,0,0,0,0
2544,2545,5,65,23,0,1,0,1,3,1,21,1,1,1,0,0,0,10,0,529,0,0,1,0,0,1,0,0
2545,2546,10,55,32,0,1,0,1,10,3,20,2,1,1,9,79,23,4,17,1024,0,0,0,0,0,0,0,1
2546,2547,1,54,34,0,1,0,0,2,5,17,5,1,1,2,86,32,10,0,1156,0,0,0,0,0,1,0,1
2547,2548,10,68,19,0,0,0,0,8,1,17,1,1,1,4,88,19,4,0,361,0,0,0,0,0,0,0,1
2548,2549,5,42,46,0,1,0,0,5,6,18,5,1,0,4,62,19,4,0,2116,0,0,0,1,0,1,0,1
2550,2551,12,40,47,0,1,0,0,1,6,21,6,1,0,1,59,18,10,0,2209,0,0,0,1,0,0,0,1
2551,2552,10,63,24,0,1,0,0,0,2,17,2,1,0,0,0,0,4,0,576,0,0,1,0,0,0,1,0
2552,2553,11,65,22,0,1,0,0,0,1,20,1,1,1,0,0,0,4,0,484,0,0,1,0,0,0,1,0
2553,2554,1,48,40,0,0,0,0,0,7,19,7,1,1,4,73,25,7,0,1600,0,0,0,0,0,1,1,1
2556,2557,8,43,45,0,0,0,0,0,1,20,1,1,0,0,0,0,0,0,2025,0,0,1,0,0,0,1,0
2558,2559,10,63,24,0,1,0,1,10,2,20,1,1,1,0,0,0,4,0,576,0,0,0,1,0,0,0,0
2560,2561,3,55,33,0,0,0,0,0,5,20,4,1,0,6,74,19,20,0,1089,0,0,0,0,0,1,1,1
2562,2563,8,51,37,0,0,0,0,7,4,20,4,1,1,4,70,18,6,0,1369,0,0,1,0,0,0,0,1
2563,2564,3,53,35,0,1,0,0,6,5,16,5,1,0,6,70,17,5,0,1225,0,0,0,0,0,1,0,1
2564,2565,7,43,45,0,1,0,0,1,5,23,5,1,0,7,73,30,5,0,2025,0,0,0,1,0,0,0,1
2565,2566,5,69,19,0,1,0,0,10,1,18,1,1,0,0,0,0,5,0,361,0,0,0,1,0,1,0,0
2566,2567,9,61,26,0,1,0,0,5,3,19,3,1,1,9,79,18,4,0,676,0,0,0,1,0,0,0,1
2567,2568,6,62,26,0,1,0,0,10,2,20,2,1,1,0,0,0,2,0,676,0,0,1,0,0,1,0,0
2568,2569,6,65,23,0,1,0,0,6,2,18,2,1,1,0,0,0,2,0,529,0,0,1,0,0,1,0,0
2569,2570,3,46,42,0,1,0,0,3,4,16,4,1,0,5,61,15,8,2,1764,0,0,0,1,0,1,0,1
2571,2572,6,64,24,0,1,0,1,8,2,18,2,1,1,0,0,0,4,0,576,0,0,1,0,0,1,0,0
2572,2573,12,58,29,0,0,0,0,0,3,19,3,1,1,3,77,18,10,0,841,0,0,1,0,0,0,1,1
2576,2577,7,58,30,0,1,0,1,10,2,25,2,1,1,0,0,0,4,0,900,0,0,1,0,0,0,0,0
2578,2579,6,64,24,0,1,0,1,7,2,18,2,1,1,0,0,0,4,0,576,0,0,0,0,0,1,0,0
2579,2580,12,53,34,1,1,0,1,9,3,16,3,1,1,8,74,20,3,10,1156,0,0,0,0,1,0,0,1
2581,2582,10,49,38,0,1,0,0,10,5,23,5,1,1,2,73,23,6,10,1444,0,0,1,0,0,0,0,1
2582,2583,5,67,21,0,0,0,0,10,2,18,2,1,0,0,0,0,2,0,441,0,0,0,1,0,1,0,0
2583,2584,9,44,43,0,1,0,0,5,6,24,6,1,0,6,64,19,4,0,1849,0,0,0,0,0,0,0,1
2586,2587,5,68,20,0,0,0,0,5,1,19,1,1,0,0,0,0,5,0,400,0,0,1,0,0,1,0,0
2589,2590,12,61,26,0,1,0,0,10,3,18,3,1,1,4,81,19,2,0,676,0,0,1,0,0,0,0,1
2590,2591,11,59,28,0,0,0,0,6,4,15,2,1,1,9,79,19,4,12,784,0,0,0,1,0,0,0,1
2591,2592,11,42,45,0,1,0,1,0,10,19,9,1,0,3,60,17,6,0,2025,0,0,1,0,0,0,1,1
2592,2593,2,67,21,0,1,0,0,10,2,19,2,1,1,0,0,0,3,0,441,0,0,0,0,0,1,0,0
2593,2594,10,59,28,1,1,1,0,7,3,18,3,1,1,0,0,0,3,0,784,0,0,1,0,0,0,0,0
2594,2595,12,60,27,0,1,0,0,0,2,18,2,1,1,0,0,0,4,0,729,0,0,0,0,0,0,1,0
2595,2596,9,61,27,0,1,0,1,10,3,16,3,1,1,5,76,14,5,3,729,0,0,1,0,0,0,0,1
2596,2597,7,70,18,0,1,0,0,9,1,17,1,1,0,0,0,0,4,0,324,0,0,1,0,0,0,0,0
2599,2600,7,58,30,0,1,0,1,7,2,18,1,1,0,5,80,21,8,12,900,0,0,1,0,0,0,0,1
2600,2601,5,42,46,0,1,0,0,0,2,21,2,0,0,4,76,33,10,2,2116,0,0,0,0,0,1,1,1
2602,2603,2,61,27,0,1,1,0,10,2,21,2,1,1,8,85,24,0,10,729,0,0,0,1,0,1,0,1
2603,2604,2,40,48,1,0,0,1,0,1,30,1,1,0,11,72,32,4,0,2304,0,0,0,0,1,1,1,1
2604,2605,5,62,26,0,1,1,1,7,1,18,1,1,1,0,0,0,4,0,676,0,0,0,0,0,1,0,0
2605,2606,9,54,34,1,1,1,0,0,3,19,3,1,1,4,74,19,4,2,1156,0,0,1,0,0,0,1,1
2607,2608,12,41,46,0,1,0,0,10,5,23,3,1,0,4,65,23,6,2,2116,0,0,0,1,0,0,0,1
2608,2609,1,67,21,0,1,0,0,12,1,20,1,1,1,0,0,0,4,0,441,0,0,0,1,0,1,0,0
2609,2610,6,64,24,0,1,0,1,7,1,23,1,1,1,0,0,0,2,0,576,0,0,0,0,1,1,0,0
2611,2612,2,48,40,0,1,1,1,12,3,19,3,1,0,3,66,18,4,17,1600,0,0,0,0,1,1,0,1
2612,2613,9,62,26,0,1,0,1,0,1,15,1,1,0,7,84,21,10,0,676,0,0,0,0,1,0,1,1
2613,2614,9,68,20,0,1,0,1,12,1,19,1,1,1,8,84,15,3,10,400,0,0,0,1,0,0,0,1
2614,2615,12,47,40,0,0,0,1,4,4,21,4,1,1,4,65,17,10,0,1600,0,0,0,0,1,0,0,1
2615,2616,2,62,26,0,1,0,1,10,3,21,3,1,1,8,87,25,1,3,676,0,0,0,1,0,1,0,1
2616,2617,3,64,24,0,1,0,1,0,1,20,1,1,0,6,87,23,10,7,576,0,0,1,0,0,1,1,1
2617,2618,9,56,32,0,1,0,0,12,3,22,3,1,1,0,0,0,4,0,1024,0,0,1,0,0,0,0,0
2618,2619,8,66,22,0,1,0,0,10,1,18,1,1,0,0,0,0,3,0,484,0,0,1,0,0,0,0,0
2619,2620,4,63,25,0,0,0,0,7,1,19,1,1,1,0,0,0,4,0,625,0,0,0,0,0,1,0,0
2620,2621,2,51,37,0,0,0,1,3,8,20,6,1,0,2,69,18,5,0,1369,0,0,1,0,0,1,0,1
2621,2622,10,64,23,0,0,0,0,7,1,19,1,1,0,0,0,0,3,0,529,0,0,0,0,1,0,0,0
2622,2623,11,65,22,0,1,0,0,10,1,17,1,1,1,9,81,15,4,7,484,0,0,0,1,0,0,0,1
2623,2624,7,65,23,0,1,1,0,11,1,23,1,1,1,0,0,0,2,0,529,0,0,1,0,0,0,0,0
2624,2625,10,62,25,0,1,1,0,4,4,15,4,1,1,0,0,0,6,0,625,0,0,0,0,0,0,0,0
2625,2626,1,64,24,0,0,0,0,7,3,19,3,1,1,6,85,21,6,6,576,0,0,1,0,0,1,0,1
2627,2628,12,40,47,0,1,1,0,7,1,21,1,1,0,6,61,20,5,4,2209,0,0,0,1,0,0,0,1
2628,2629,3,51,37,0,0,0,0,2,6,22,6,1,1,4,79,28,6,0,1369,0,0,0,1,0,1,0,1
2629,2630,6,68,20,0,0,0,1,12,1,20,1,1,1,12,87,19,3,0,400,0,0,1,0,0,1,0,1
2630,2631,6,58,30,0,1,0,1,0,3,19,3,1,1,4,77,18,3,0,900,0,0,1,0,0,1,1,1
2631,2632,1,48,40,0,0,0,0,2,6,20,5,1,1,11,75,27,6,0,1600,0,0,0,0,1,1,0,1
2632,2633,9,47,41,0,1,0,1,3,6,22,6,1,1,4,69,21,6,0,1681,0,0,0,0,1,0,0,1
2636,2637,4,54,34,0,1,0,0,3,6,18,6,1,0,0,0,0,20,0,1156,0,0,0,0,0,1,0,0
2637,2638,10,56,31,0,0,0,0,10,3,21,3,1,1,0,0,0,4,0,961,0,0,0,0,0,0,0,0
2638,2639,12,59,28,0,1,0,0,7,3,19,2,1,1,0,0,0,4,0,784,0,0,0,0,0,0,0,0
2639,2640,10,60,27,0,1,0,1,0,3,17,3,1,1,0,0,0,6,0,729,0,0,0,0,0,0,1,0
2640,2641,2,69,19,0,0,0,0,7,1,18,1,1,1,3,85,16,6,0,361,0,0,0,0,0,1,0,1
2641,2642,9,64,24,0,1,0,0,3,2,16,2,1,1,1,85,20,5,4,576,0,0,0,0,0,0,0,1
2642,2643,3,51,37,0,0,0,0,4,9,18,8,1,1,4,76,25,6,0,1369,0,0,0,0,1,1,0,1
2644,2645,5,57,31,0,1,0,1,6,6,14,6,1,1,5,67,10,6,0,961,0,0,0,0,1,1,0,1
2645,2646,8,51,37,0,1,0,0,2,4,20,4,1,1,1,71,19,6,0,1369,0,0,0,0,1,0,0,1
2647,2648,4,60,28,0,1,0,1,0,3,22,3,1,1,6,78,18,5,0,784,0,0,0,0,0,1,1,1
2648,2649,1,64,24,0,0,0,0,0,3,19,3,1,0,1,80,16,2,7,576,0,0,0,0,1,1,1,1
2651,2652,1,65,23,0,0,0,1,0,1,18,1,1,1,0,0,0,3,0,529,0,0,0,0,0,1,1,0
2652,2653,2,67,21,0,1,0,0,4,2,19,2,1,1,11,87,20,8,2,441,0,0,1,0,0,1,0,1
2655,2656,3,43,45,0,1,0,0,2,6,20,5,1,0,7,62,19,10,0,2025,0,0,1,0,0,1,0,1
2657,2658,12,41,46,0,0,0,0,4,4,27,4,1,0,4,77,35,6,0,2116,0,0,1,0,0,0,0,1
2658,2659,12,63,24,0,0,0,0,6,3,17,3,1,1,5,83,19,5,0,576,0,0,0,0,0,0,0,1
2659,2660,2,63,25,0,1,0,0,2,3,21,2,1,0,12,83,20,2,0,625,0,0,1,0,0,1,0,1
2660,2661,10,57,30,0,0,0,0,7,6,15,6,1,1,12,73,16,8,0,900,0,0,1,0,0,0,0,1
2661,2662,10,54,33,0,1,0,0,7,3,20,3,1,0,11,74,20,6,0,1089,0,0,1,0,0,0,0,1
2663,2664,6,50,38,0,0,0,0,0,5,21,5,1,1,2,76,25,10,0,1444,0,0,0,0,0,1,1,1
2664,2665,7,67,21,0,0,0,0,5,1,21,1,1,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0
2665,2666,5,66,22,0,0,0,0,0,2,19,2,1,0,7,85,19,3,0,484,0,0,0,0,0,1,1,1
2666,2667,4,68,20,0,0,0,0,0,1,17,1,1,1,0,0,0,2,0,400,0,0,0,0,0,1,1,0
2667,2668,8,61,27,0,0,0,0,6,1,21,1,1,1,0,0,0,2,0,729,0,0,0,0,0,0,0,0
2668,2669,1,68,20,0,0,0,0,4,1,20,1,1,1,0,0,0,1,0,400,0,0,0,1,0,1,0,0
2669,2670,6,59,29,0,0,0,0,7,1,20,1,1,0,6,78,19,4,0,841,0,0,0,1,0,1,0,1
2670,2671,12,40,47,0,0,0,0,0,7,26,6,1,0,12,67,27,6,0,2209,0,0,0,1,0,0,1,1
2671,2672,3,44,44,0,0,0,0,0,2,30,2,1,0,0,0,0,3,0,1936,0,0,0,1,0,1,1,0
2673,2674,11,56,31,0,1,0,0,10,5,20,5,1,1,0,0,0,3,0,961,0,0,1,0,0,0,0,0
2674,2675,3,65,23,0,1,0,0,8,1,18,1,1,1,1,81,15,6,0,529,0,0,0,1,0,1,0,1
2676,2677,6,56,32,0,0,0,0,0,4,20,4,1,0,8,87,31,20,0,1024,0,0,1,0,0,1,1,1
2677,2678,11,50,37,0,0,0,0,1,8,17,7,1,1,5,68,17,8,0,1369,0,0,1,0,0,0,0,1
2678,2679,5,68,20,0,0,0,0,7,1,19,1,1,0,0,0,0,2,0,400,0,0,0,0,0,1,0,0
2679,2680,7,61,27,0,1,0,0,0,4,17,4,1,1,3,78,16,6,0,729,0,0,0,0,0,0,1,1
2680,2681,12,53,34,0,1,0,1,6,5,20,5,1,0,10,73,19,6,0,1156,0,0,0,0,1,0,0,1
2681,2682,6,53,35,0,0,0,0,3,7,17,7,1,1,3,73,19,5,3,1225,0,0,1,0,0,1,0,1
2682,2683,1,68,20,0,1,0,0,12,1,20,1,1,1,0,0,0,4,0,400,0,0,0,1,0,1,0,0
2684,2685,9,65,23,0,1,0,1,7,3,17,3,1,0,1,82,16,6,7,529,0,0,1,0,0,0,0,1
2686,2687,9,54,34,0,1,0,0,1,3,19,3,1,0,7,76,21,6,0,1156,0,0,0,1,0,0,0,1
2687,2688,8,48,40,0,1,0,0,6,5,19,4,1,0,7,80,31,6,0,1600,0,0,1,0,0,0,0,1
2688,2689,10,51,37,0,1,0,1,4,8,17,7,1,0,6,68,16,8,0,1369,0,0,0,0,1,0,0,1
2691,2692,3,47,41,0,1,0,0,0,3,18,2,1,1,3,66,19,3,7,1681,0,0,1,0,0,1,1,1
2692,2693,6,50,38,0,1,0,1,0,8,20,8,1,0,1,70,19,4,0,1444,0,0,0,1,0,1,1,1
2693,2694,5,56,32,0,1,0,0,0,3,18,2,1,0,1,87,30,6,0,1024,0,0,0,1,0,1,1,1
2694,2695,3,59,29,0,1,0,0,6,2,21,2,1,1,6,85,26,6,0,841,0,0,0,0,1,1,0,1
2695,2696,3,58,30,0,1,0,0,0,3,20,3,1,1,6,85,27,4,0,900,0,0,0,0,0,1,1,1
2696,2697,6,59,29,0,0,0,0,0,1,20,1,1,0,9,85,26,4,0,841,0,0,1,0,0,1,1,1
2697,2698,10,56,32,0,0,0,0,0,1,22,1,1,0,0,0,0,4,0,1024,0,0,0,0,0,0,1,0
2699,2700,6,62,26,0,0,0,0,0,1,24,1,1,0,0,0,0,2,0,676,0,0,0,0,1,1,1,0
2701,2702,8,60,28,0,1,0,0,2,5,17,4,1,1,11,75,15,5,0,784,0,0,1,0,0,0,0,1
2703,2704,1,45,43,0,0,0,0,0,5,31,4,1,0,5,74,29,6,0,1849,0,0,0,0,0,1,1,1
2704,2705,8,52,36,0,0,0,0,0,6,21,5,1,0,4,73,20,0,0,1296,0,0,0,0,0,0,1,1
2705,2706,9,60,28,0,0,0,0,7,3,20,3,1,1,10,85,25,4,0,784,0,0,0,0,1,0,0,1
2706,2707,10,65,23,0,1,0,0,7,2,19,1,1,1,11,82,17,4,0,529,0,0,0,0,0,0,0,1
2707,2708,7,52,36,0,1,0,0,7,6,19,5,1,0,6,71,18,5,0,1296,0,0,0,0,1,0,0,1
2708,2709,3,61,27,0,0,0,0,0,4,17,4,1,1,8,84,23,8,0,729,0,0,0,0,0,1,1,1
2710,2711,1,57,31,0,1,0,0,7,4,18,3,1,1,6,74,17,6,0,961,0,0,1,0,0,1,0,1
2713,2714,9,61,27,0,0,0,0,0,3,18,3,1,0,0,0,0,5,0,729,0,0,0,0,0,0,1,0
2717,2718,9,62,26,0,1,0,0,10,1,20,1,1,1,0,0,0,3,0,676,0,0,0,0,1,0,0,0
2720,2721,12,57,30,0,0,0,0,7,3,18,3,1,1,0,0,0,4,0,900,0,0,0,0,0,0,0,0
2722,2723,10,60,27,0,1,0,0,0,3,17,3,1,0,4,75,14,4,0,729,0,0,0,0,0,0,1,1
2723,2724,12,53,34,0,0,0,0,1,8,18,6,1,0,2,71,17,4,0,1156,0,0,1,0,0,0,0,1
2724,2725,11,58,29,0,0,0,0,0,3,18,3,1,0,7,80,21,10,0,841,0,0,0,0,0,0,1,1
2726,2727,4,58,30,0,1,0,0,0,4,18,4,1,1,0,0,0,4,0,900,0,0,0,0,0,1,1,0
2727,2728,10,59,28,0,1,0,0,0,2,24,2,1,0,7,83,23,6,1,784,0,0,0,0,0,0,1,1
